id,book_id,language_id
72511,33224,1
72512,33225,1
72513,33226,1
72514,33227,3
72515,33228,1
72516,33229,5
72517,33230,1
72518,33231,1
72519,33232,1
72520,33233,1
72521,33234,1
72522,33235,1
72523,33236,1
72524,33237,1
72525,33238,13
72526,33239,1
72527,33240,1
72528,33241,1
72529,33242,1
72530,33243,1
72531,33244,1
72532,33245,13
72533,33246,1
72534,33247,1
72535,33248,1
72536,33249,1
72537,33250,5
72538,33251,1
72539,33252,1
72540,33253,1
72541,33254,14
72542,33255,1
72543,33256,21
72544,33257,1
72545,33258,5
72546,33259,1
72547,33260,1
72548,33261,1
72549,33262,1
72550,33263,1
72551,33264,1
72552,33265,1
72553,33266,4
72554,33267,3
72555,33268,1
72556,33269,1
72557,33270,1
72558,33271,1
72559,33272,1
72560,33273,1
72561,33274,1
72562,33275,3
72563,33276,13
72564,33277,1
72565,33278,1
72566,33279,1
72567,33280,1
72568,33281,1
72569,33282,1
72570,33283,1
72571,33284,14
72572,33285,1
72573,33286,1
72574,33287,1
72575,33288,1
72576,33289,1
72577,33290,1
72578,33291,1
72579,33292,1
72580,33293,1
72581,33294,1
72582,33295,1
72583,33296,1
72584,33297,14
72585,33298,1
72586,33299,1
72587,33300,1
72588,33301,1
72589,33302,1
72590,33303,1
72591,33304,1
72592,33305,1
72593,33306,1
72594,33307,7
72595,33308,14
72596,33309,1
72597,33310,1
72598,33311,2
72599,33311,1
72600,33312,1
72601,33313,1
72602,33314,1
72603,33315,5
72604,33316,5
72605,33317,4
72606,33318,1
72607,33319,1
72608,33320,1
72609,33321,1
72610,33322,1
72611,33323,1
72612,33324,1
72613,33325,1
72614,33326,4
72615,33327,4
72616,33328,4
72617,33329,4
72618,33330,4
72619,33331,1
72620,33332,14
72621,33333,1
72622,33334,1
72623,33335,1
72624,33336,1
72625,33337,1
72626,33338,1
72627,33339,5
72628,33340,1
72629,33341,1
72630,33342,1
72631,33343,1
72632,33344,1
72633,33345,1
72634,33346,1
72635,33347,1
72636,33348,1
72637,33349,1
72638,33350,1
72639,33351,15
72640,33352,1
72641,33353,1
72642,33354,15
72643,33355,1
72644,33356,1
72645,33357,1
72646,33358,1
72647,33359,1
72648,33360,10
72649,33361,1
72650,33362,1
72651,33363,1
72652,33364,1
72653,33365,1
72654,33366,1
72655,33367,1
72656,33368,1
72657,33369,4
72658,33370,1
72659,33371,1
72660,33372,1
72661,33373,1
72662,33374,1
72663,33375,1
72664,33376,1
72665,33377,13
72666,33378,5
72667,33379,1
72668,33380,1
72669,33381,1
72670,33382,1
72671,33383,1
72672,33384,1
72673,33385,1
72674,33386,1
72675,33387,1
72676,33388,5
72677,33389,1
72678,33390,1
72679,33391,1
72680,33392,1
72681,33393,1
72682,33394,1
72683,33395,15
72684,33396,15
72685,33397,1
72686,33398,1
72687,33399,1
72688,33400,1
72689,33401,1
72690,33402,1
72691,33403,1
72692,33404,1
72693,33405,1
72694,33406,3
72695,33407,1
72696,33408,5
72697,33409,1
72698,33410,1
72699,33411,1
72700,33412,1
72701,33413,1
72702,33414,5
72703,33415,1
72704,33416,1
72705,33417,1
72706,33418,4
72707,33419,1
72708,33420,1
72709,33421,1
46253,7061,1
46254,7062,1
46255,7063,1
46256,7064,1
46257,7065,1
46258,7066,1
46259,7067,1
46260,7068,4
46261,7069,1
46262,7070,1
46263,7071,1
46264,7072,1
46265,7073,1
46266,7074,1
46267,7075,1
46268,7076,1
46269,7077,1
46270,7078,21
46271,7079,1
46272,7080,1
46273,7081,1
46274,7082,1
46275,7083,1
46276,7084,1
46277,7085,1
46278,7086,1
46279,7087,1
46280,7088,1
46281,7089,1
46282,7090,1
46283,7091,1
46284,7092,1
46285,7093,1
46286,7094,1
46287,7095,1
46288,7096,1
46289,7097,1
46290,7098,1
46291,7099,1
46292,7100,1
46293,7101,1
46294,7102,1
46295,7103,1
46296,7104,1
46297,7105,1
46298,7106,1
46299,7107,1
46300,7108,1
46301,7109,3
46302,7110,1
46303,7111,1
46304,7112,1
46305,7113,1
46306,7114,1
46307,7115,1
46308,7116,1
46309,7117,1
46310,7118,1
46311,7119,1
46312,7120,1
46313,7121,6
46314,7122,1
46315,7123,1
46316,7124,1
46317,7125,1
46318,7126,1
46319,7127,1
46320,7128,1
46321,7129,1
46322,7130,1
46323,7131,1
46324,7132,1
46325,7133,1
46326,7134,1
46327,7135,1
46328,7136,1
46329,7137,1
46330,7138,1
46331,7139,1
46332,7140,1
46333,7141,1
46334,7142,1
46335,7143,1
46336,7144,1
46337,7145,1
46338,7146,1
46339,7147,1
46340,7148,1
46341,7149,1
46342,7150,1
46343,7151,6
46344,7152,1
46345,7153,1
46346,7154,1
46347,7155,1
46348,7156,1
46349,7157,1
46350,7158,1
46351,7159,1
46352,7160,1
46353,7161,1
46354,7162,1
46355,7163,1
46356,7164,1
46357,7165,1
46358,7166,1
46359,7167,1
46360,7168,1
46361,7169,1
46362,7170,1
46363,7171,1
46364,7172,1
46365,7173,5
46366,7174,1
46367,7175,1
46368,7176,1
46369,7177,1
46370,7178,1
46371,7179,1
46372,7180,1
46373,7181,1
46374,7182,1
46375,7183,1
46376,7184,1
46377,7185,4
46378,7186,4
46379,7187,1
46380,7188,1
46381,7189,1
46382,7190,1
46383,7191,1
46384,7192,1
46385,7193,1
46386,7194,1
46387,7195,1
46388,7196,1
46389,7197,1
46390,7198,1
46391,7199,1
46392,7200,1
46393,7201,1
46394,7202,4
46395,7203,4
46396,7204,4
46397,7205,4
46398,7206,4
46399,7207,4
46400,7208,1
46401,7209,8
46402,7210,1
46403,7211,1
46404,7212,1
46405,7213,1
46406,7214,1
46407,7215,8
46408,7216,8
46409,7217,8
46410,7218,8
46411,7219,8
46412,7220,8
46413,7221,8
46414,7222,1
46415,7223,1
46416,7224,1
46417,7225,4
46418,7226,4
46419,7227,1
46420,7228,1
46421,7229,1
46422,7230,1
46423,7231,1
46424,7232,4
46425,7233,4
46426,7234,1
46427,7235,1
56637,17386,1
46428,7236,4
46429,7237,1
46430,7238,1
46431,7239,1
46432,7240,4
46433,7241,1
46434,7242,1
46435,7243,1
46436,7244,1
46437,7245,1
46438,7246,1
46439,7247,1
46440,7248,1
46441,7249,1
46442,7250,1
46443,7251,1
46444,7252,1
46445,7253,1
46446,7254,1
46447,7255,1
46448,7256,1
46449,7257,1
46450,7258,1
46451,7259,1
46452,7260,8
46453,7261,1
46454,7262,1
46455,7263,5
46456,7264,4
46457,7265,1
46458,7266,8
46459,7267,6
46460,7268,5
46461,7269,4
46462,7270,8
46463,7271,8
46464,7272,8
46465,7273,8
46466,7274,1
46467,7275,1
46468,7276,4
46469,7277,1
46470,7278,1
46471,7279,1
46472,7280,1
46473,7281,1
46474,7282,1
46475,7283,1
46476,7284,1
46477,7285,8
46478,7286,8
46479,7287,8
46480,7288,8
46481,7289,8
46482,7290,8
46483,7291,1
46484,7292,4
46485,7293,1
46486,7294,1
46487,7295,1
46488,7296,1
46489,7297,1
46490,7298,1
46491,7299,1
46492,7300,1
46493,7301,1
46494,7302,1
46495,7303,1
46496,7304,1
46497,7305,1
46498,7306,1
46499,7307,1
46500,7308,1
46501,7309,1
46502,7310,1
46503,7311,1
46504,7312,8
46505,7313,8
46506,7314,8
46507,7315,8
46508,7316,8
46509,7317,8
46510,7318,1
46511,7319,1
46512,7320,1
46513,7321,1
46514,7322,1
46515,7323,4
46516,7324,1
46517,7325,1
46518,7326,1
46519,7327,8
46520,7328,8
46521,7329,8
46522,7330,8
46523,7331,8
46524,7332,8
46525,7333,1
46526,7334,1
46527,7335,1
46528,7336,1
46529,7337,8
46530,7338,1
46531,7339,1
46532,7340,8
46533,7341,8
46534,7342,8
46535,7343,1
46536,7344,1
46537,7345,1
46538,7346,1
46539,7347,1
46540,7348,1
46541,7349,8
46542,7350,1
46543,7351,1
46544,7352,1
46545,7353,1
46546,7354,1
46547,7355,1
46548,7356,1
46549,7357,1
46550,7358,1
46551,7359,1
46552,7360,1
46553,7361,1
46554,7362,1
46555,7363,1
46556,7364,1
46557,7365,1
46558,7366,1
46559,7367,8
46560,7368,1
46561,7369,1
46562,7370,1
46563,7371,1
46564,7372,1
46565,7373,1
46566,7374,1
46567,7375,8
46568,7376,8
46569,7377,1
46570,7378,1
46571,7379,1
46572,7380,1
46573,7381,1
46574,7382,1
46575,7383,8
46576,7384,13
46577,7385,1
46578,7386,1
46579,7387,1
46580,7388,1
46581,7389,1
46582,7390,1
46583,7391,1
46584,7392,1
46585,7393,1
46586,7394,1
46587,7395,1
46588,7396,1
46589,7397,1
46590,7398,1
46591,7399,1
46592,7400,1
46593,7401,1
46594,7402,1
46595,7402,2
46596,7403,1
46597,7404,1
46598,7405,1
46599,7406,8
46600,7407,8
46601,7408,8
46602,7409,1
46603,7410,1
46604,7411,1
46605,7412,1
46606,7413,1
46607,7414,1
46608,7415,1
46609,7416,1
46610,7417,1
46611,7418,8
46612,7419,8
46613,7420,8
46614,7421,1
46615,7422,1
46616,7423,1
46617,7424,1
46618,7425,1
46619,7426,1
46620,7427,1
46621,7428,1
46622,7429,1
46623,7430,1
46624,7431,1
46625,7432,1
46626,7433,1
46627,7434,1
46628,7435,1
46629,7436,1
46630,7437,1
46631,7438,1
46632,7439,1
46633,7440,1
46634,7441,1
46635,7442,5
46636,7443,1
46637,7444,1
46638,7445,1
46639,7446,1
46640,7447,1
46641,7448,1
46642,7449,1
46643,7450,1
46644,7451,1
46645,7452,1
46646,7453,1
46647,7454,8
46648,7455,8
46649,7456,8
46650,7457,8
46651,7458,8
46652,7459,6
46653,7460,1
46654,7461,5
46655,7462,5
46656,7463,1
46657,7464,1
46658,7465,1
46659,7466,1
46660,7466,2
46661,7467,1
46662,7468,8
46663,7469,1
46664,7470,1
46665,7471,1
46666,7472,1
46667,7473,1
46668,7474,1
46669,7475,1
46670,7476,1
46671,7477,1
46672,7478,1
46673,7479,1
46674,7480,1
46675,7481,1
46676,7482,1
46677,7483,8
46678,7484,8
46679,7485,1
46680,7486,1
46681,7487,1
46682,7488,1
46683,7489,1
46684,7490,1
46685,7491,1
46686,7492,1
46687,7493,1
46688,7494,1
46689,7495,1
46690,7496,1
46691,7497,1
46692,7498,1
46693,7499,1
46694,7500,4
46695,7501,1
46696,7502,1
46697,7503,4
46698,7504,1
46699,7505,1
46700,7506,1
46701,7507,1
46702,7508,1
46703,7509,1
46704,7510,1
46705,7511,4
46706,7512,4
46707,7513,1
46708,7514,1
46709,7515,1
46710,7516,1
46711,7517,1
46712,7518,1
46713,7519,1
46714,7520,1
46715,7521,1
46716,7522,1
46717,7523,1
46718,7524,1
46719,7525,1
46720,7526,1
46721,7527,1
46722,7528,1
46723,7529,1
46724,7530,1
46725,7531,1
46726,7532,1
46727,7533,1
46728,7534,1
46729,7535,1
46730,7536,1
46731,7537,1
46732,7538,1
46733,7539,1
46734,7540,1
46735,7541,1
46736,7542,1
46737,7543,1
46738,7544,1
46739,7545,1
46740,7546,1
46741,7547,1
46742,7548,1
46743,7549,1
46744,7550,1
46745,7551,1
46746,7552,1
46747,7553,1
46748,7554,1
46749,7555,1
46750,7556,1
46751,7557,1
46752,7558,1
46753,7559,1
46754,7560,1
46755,7561,1
46756,7562,1
46757,7563,1
46758,7564,1
46759,7565,1
46760,7566,1
46761,7567,1
46762,7568,1
46763,7569,1
46764,7570,1
46765,7571,1
46766,7572,1
46767,7573,1
46768,7574,1
46769,7575,1
46770,7576,1
46771,7577,1
46772,7578,1
46773,7579,1
46774,7580,1
46775,7581,1
46776,7582,1
46777,7583,1
46778,7584,1
46779,7585,1
46780,7586,1
46781,7587,1
46782,7588,1
46783,7589,1
46784,7590,1
46785,7591,1
46786,7592,1
46787,7593,1
46788,7594,1
46789,7595,1
46790,7596,1
46791,7597,1
46792,7598,1
46793,7599,1
46794,7600,1
46795,7601,1
46796,7602,1
46797,7603,1
46798,7604,1
46799,7605,1
46800,7606,1
46801,7607,1
46802,7608,1
46803,7609,1
46804,7610,1
46805,7611,1
46806,7612,1
46807,7613,1
46808,7614,1
46809,7615,1
46810,7616,1
46811,7617,1
46812,7618,1
46813,7619,1
46814,7620,1
46815,7621,1
46816,7622,1
46817,7623,1
46818,7624,1
46819,7625,1
46820,7626,1
46821,7627,1
46822,7628,1
46823,7629,1
46824,7630,1
46825,7631,1
46826,7632,1
46827,7633,1
46828,7634,1
46829,7635,1
46830,7636,1
46831,7637,1
46832,7638,1
46833,7639,1
46834,7640,1
46835,7641,1
46836,7642,1
46837,7643,1
46838,7644,1
46839,7645,1
46840,7646,1
46841,7647,1
46842,7648,1
46843,7649,1
46844,7650,1
46845,7651,1
46846,7652,1
46847,7653,1
46848,7654,1
46849,7655,1
46850,7656,1
46851,7657,1
46852,7658,1
46853,7659,1
46854,7660,1
46855,7661,1
46856,7662,1
46857,7663,1
46858,7664,1
46859,7665,1
46860,7666,1
46861,7667,1
46862,7668,1
46863,7669,1
46864,7670,1
46865,7671,1
46866,7672,1
46867,7673,1
46868,7674,1
46869,7675,1
46870,7676,1
46871,7677,1
46872,7678,1
46873,7679,1
46874,7680,1
46875,7681,1
46876,7682,1
46877,7683,1
46878,7684,1
46879,7685,1
46880,7686,1
46881,7687,1
46882,7688,1
46883,7689,1
46884,7690,1
46885,7691,1
46886,7692,1
46887,7693,1
46888,7694,1
46889,7695,1
46890,7696,1
46891,7697,1
46892,7698,1
46893,7699,1
46894,7700,1
46895,7701,1
46896,7702,1
46897,7703,1
46898,7704,1
46899,7705,1
46900,7706,1
46901,7707,1
46902,7708,1
46903,7709,1
46904,7710,1
46905,7711,1
46906,7712,1
46907,7713,1
46908,7714,1
46909,7715,1
46910,7716,1
46911,7717,1
46912,7718,1
46913,7719,1
46914,7720,1
46915,7721,1
46916,7722,1
46917,7723,1
46918,7724,1
46919,7725,1
46920,7726,1
46921,7727,1
46922,7728,1
46923,7729,1
46924,7730,1
46925,7731,1
46926,7732,1
46927,7733,1
46928,7734,1
46929,7735,1
46930,7736,1
46931,7737,1
46932,7738,1
46933,7739,1
46934,7740,1
46935,7741,1
46936,7742,1
46937,7743,1
46938,7744,1
46939,7745,1
46940,7746,1
46941,7747,1
46942,7748,1
46943,7749,1
46944,7750,1
46945,7751,1
46946,7752,1
46947,7753,1
46948,7754,1
46949,7755,1
46950,7756,1
46951,7757,1
46952,7758,1
46953,7759,1
46954,7760,1
46955,7761,1
46956,7762,1
46957,7763,1
46958,7764,1
46959,7765,1
46960,7766,1
46961,7767,1
46962,7768,1
46963,7769,1
46964,7770,5
46965,7771,5
46966,7772,5
46967,7773,1
46968,7774,1
46969,7775,1
46970,7776,1
46971,7777,1
46972,7778,1
46973,7779,1
46974,7780,1
46975,7781,6
46976,7782,1
46977,7783,1
46978,7784,1
46979,7785,1
46980,7786,1
46981,7787,22
46982,7787,1
46983,7788,1
46984,7789,1
46985,7790,1
46986,7791,1
46987,7792,1
46988,7793,1
46989,7794,1
46990,7795,1
46991,7796,1
46992,7797,1
46993,7798,1
46994,7799,1
46995,7800,1
46996,7801,1
46997,7802,1
46998,7803,1
46999,7804,1
47000,7805,1
47001,7806,1
47002,7807,1
47003,7808,1
47004,7809,5
47005,7810,4
47006,7811,1
47007,7812,5
47008,7813,1
47009,7814,1
47010,7815,1
47011,7816,1
47012,7817,6
47013,7818,5
47014,7819,1
47015,7820,1
47016,7821,1
47017,7822,1
47018,7823,1
47019,7824,1
47020,7825,1
47021,7826,1
47022,7827,1
47023,7828,1
47024,7829,1
47025,7830,1
47026,7831,1
47027,7832,1
47028,7833,1
47029,7834,1
47030,7835,1
47031,7836,1
47032,7837,1
47033,7838,1
47034,7839,1
47035,7840,1
47036,7841,1
47037,7842,1
47038,7843,1
47039,7844,1
47040,7845,1
47041,7846,1
47042,7847,1
47043,7848,1
47044,7849,1
47045,7850,1
47046,7851,1
47047,7852,1
47048,7853,1
47049,7854,5
47050,7855,1
47051,7856,1
47052,7857,1
47053,7858,4
47054,7859,4
47055,7860,4
47056,7861,4
47057,7862,1
47058,7863,1
47059,7864,1
47060,7865,1
47061,7866,1
47062,7867,1
47063,7868,1
47064,7869,1
47065,7870,1
47066,7871,1
47067,7872,1
47068,7873,1
47069,7874,1
47070,7875,4
47071,7876,1
47072,7877,1
47073,7878,1
47074,7879,1
47075,7880,1
47076,7881,1
47077,7882,1
47078,7883,1
47079,7884,1
47080,7885,1
47081,7886,1
47082,7887,1
47083,7888,4
47084,7889,1
47085,7890,1
47086,7891,1
47087,7892,1
47088,7893,1
47089,7894,1
47090,7895,1
47091,7896,1
47092,7897,1
47093,7898,1
47094,7899,1
47095,7900,1
47096,7901,1
47097,7902,1
47098,7903,1
47099,7904,1
47100,7905,1
47101,7906,1
47102,7907,1
47103,7908,1
47104,7909,1
47105,7910,1
47106,7911,1
47107,7912,1
47108,7913,1
47109,7914,1
47110,7915,1
47111,7916,1
47112,7917,1
47113,7918,1
47114,7919,1
47115,7920,1
47116,7921,1
47117,7922,1
47118,7923,1
47119,7924,1
47120,7925,1
47121,7926,1
47122,7927,1
47123,7928,1
47124,7929,1
47125,7930,1
47126,7931,1
47127,7932,1
47128,7933,4
47129,7934,4
47130,7935,1
47131,7936,1
47132,7937,1
47133,7938,1
47134,7939,4
47135,7940,1
47136,7941,1
47137,7942,1
47138,7943,4
47139,7944,4
47140,7945,4
47141,7946,4
47142,7947,1
47143,7948,1
47144,7949,1
47145,7950,1
47146,7951,1
47147,7952,1
47148,7953,1
47149,7954,1
47150,7955,1
47151,7956,1
47152,7957,1
47153,7958,1
47154,7959,1
47155,7960,1
47156,7961,1
47157,7962,1
47158,7963,1
47159,7964,1
47160,7965,1
47161,7966,1
47162,7967,1
47163,7968,1
47164,7969,1
47165,7970,1
47166,7971,1
47167,7972,1
47168,7973,1
47169,7974,1
47170,7975,1
47171,7976,1
47172,7977,1
47173,7978,1
47174,7979,1
47175,7980,1
47176,7981,1
47177,7982,1
47178,7983,1
47179,7984,1
47180,7985,4
47181,7986,1
47182,7987,1
47183,7988,1
47184,7989,1
47185,7990,1
47186,7991,1
47187,7992,1
47188,7993,1
47189,7994,1
47190,7995,1
47191,7996,4
47192,7997,1
47193,7998,1
47194,7999,1
47195,8000,1
47196,8001,1
47197,8002,1
47198,8003,1
47199,8004,1
47200,8005,1
47201,8006,1
47202,8007,1
47203,8008,1
47204,8009,1
47205,8010,1
47206,8011,1
47207,8012,1
47208,8013,1
47209,8014,1
47210,8015,1
47211,8016,1
47212,8017,1
47213,8018,1
47214,8019,1
47215,8020,1
47216,8021,1
47217,8022,1
47218,8023,1
47219,8024,1
47220,8025,1
47221,8026,1
47222,8027,1
47223,8028,1
47224,8029,1
47225,8030,1
47226,8031,1
47227,8032,1
47228,8033,1
47229,8034,1
47230,8035,1
47231,8036,1
47232,8037,1
47233,8038,1
47234,8039,1
47235,8040,1
47236,8041,1
47237,8042,1
47238,8043,1
47239,8044,1
47240,8045,1
47241,8046,1
47242,8047,1
47243,8048,1
47244,8049,1
47245,8050,1
47246,8051,1
47247,8052,1
47248,8053,1
47249,8054,1
47250,8055,1
47251,8056,1
47252,8057,1
47253,8058,1
47254,8059,1
47255,8060,1
47256,8061,1
47257,8062,1
47258,8063,1
47259,8064,1
47260,8065,1
47261,8066,1
47262,8067,1
47263,8068,1
47264,8069,1
47265,8070,1
47266,8071,1
47267,8072,1
47268,8073,1
47269,8074,5
47270,8075,1
47271,8076,1
47272,8077,1
47273,8078,1
47274,8079,1
47275,8080,1
47276,8081,1
47277,8082,1
47278,8083,1
47279,8084,1
47280,8085,4
47281,8086,1
47282,8087,1
47283,8088,1
47284,8089,1
47285,8090,1
47286,8091,1
47287,8092,1
47288,8093,1
47289,8094,1
47290,8095,1
47291,8096,14
47292,8097,14
47293,8098,14
47294,8099,14
47295,8100,14
47296,8101,1
47297,8102,23
47298,8102,1
47299,8103,1
47300,8104,1
47301,8105,1
47302,8106,1
47303,8107,1
47304,8108,1
47305,8109,1
47306,8110,1
47307,8111,1
47308,8112,1
47309,8113,1
47310,8114,1
47311,8115,1
47312,8116,1
47313,8117,1
47314,8118,1
47315,8119,20
47316,8120,1
47317,8121,1
47318,8122,1
47319,8123,1
47320,8124,1
47321,8125,1
47322,8126,4
47323,8127,1
47324,8128,1
47325,8129,1
47326,8130,1
47327,8131,1
47328,8132,1
47329,8133,1
47330,8134,1
47331,8135,1
47332,8136,1
47333,8137,1
47334,8138,1
47335,8139,1
47336,8140,1
47337,8141,1
47338,8142,1
47339,8143,1
47340,8144,1
47341,8145,1
47342,8146,1
47343,8147,1
47344,8148,1
47345,8149,1
47346,8150,1
47347,8151,1
47348,8152,1
47349,8153,1
47350,8154,1
47351,8155,1
47352,8156,1
47353,8157,1
47354,8158,1
47355,8159,1
47356,8160,1
47357,8161,1
47358,8162,1
47359,8163,1
47360,8164,1
47361,8165,1
47362,8166,1
47363,8167,1
47364,8168,1
47365,8169,1
47366,8170,1
47367,8171,1
47368,8172,1
47369,8173,5
47370,8174,5
47371,8175,5
47372,8176,1
47373,8177,22
47374,8177,1
47375,8178,1
47376,8179,1
47377,8180,1
47378,8181,1
47379,8182,1
47380,8183,1
47381,8184,1
47382,8185,1
47383,8186,5
47384,8187,1
47385,8188,1
47386,8189,1
47387,8190,1
47388,8191,1
47389,8192,1
47390,8193,1
47391,8194,11
47392,8195,1
47393,8196,1
47394,8197,1
47395,8198,1
47396,8199,1
47397,8200,1
47398,8201,1
47399,8202,1
47400,8203,1
47401,8204,1
47402,8205,1
47403,8206,1
47404,8207,1
47405,8208,1
47406,8209,1
47407,8210,1
47408,8211,1
47409,8212,1
47410,8213,1
47411,8214,1
47412,8215,1
47413,8216,1
47414,8217,1
47415,8218,1
47416,8219,1
47417,8220,1
47418,8221,1
47419,8222,1
47420,8223,1
47421,8224,22
47422,8225,1
47423,8226,1
47424,8227,1
47425,8228,1
47426,8229,1
47427,8230,1
47428,8231,1
47429,8232,1
47430,8233,1
47431,8234,1
47432,8235,1
47433,8236,1
47434,8237,1
47435,8238,1
47436,8239,1
47437,8240,1
47438,8241,1
47439,8242,1
47440,8243,1
47441,8244,1
47442,8245,1
47443,8246,1
47444,8247,1
47445,8248,1
47446,8249,1
47447,8250,1
47448,8251,1
47449,8252,1
47450,8253,1
47451,8254,1
47452,8255,1
47453,8256,1
47454,8257,1
47455,8258,1
47456,8259,1
47457,8260,1
47458,8261,1
47459,8262,1
47460,8263,1
47461,8264,1
47462,8265,1
47463,8266,1
47464,8267,1
47465,8268,1
47466,8269,1
47467,8270,1
47468,8271,1
47469,8272,1
47470,8273,1
47471,8274,1
47472,8275,1
47473,8276,1
47474,8277,1
47475,8278,1
47476,8279,1
47477,8280,1
47478,8281,1
47479,8282,1
47480,8283,1
47481,8284,1
47482,8285,1
47483,8286,1
47484,8287,1
47485,8288,1
47486,8289,1
47487,8290,1
47488,8291,1
47489,8292,1
47490,8293,1
47491,8294,1
47492,8295,1
47493,8296,1
47494,8297,1
47495,8298,4
47496,8299,1
47497,8300,1
47498,8301,1
47499,8302,1
47500,8303,1
47501,8304,1
47502,8305,1
47503,8306,1
47504,8307,1
47505,8308,1
47506,8309,1
47507,8310,1
47508,8311,1
47509,8312,1
47510,8313,1
47511,8314,1
47512,8315,1
47513,8316,1
47514,8317,1
47515,8318,1
47516,8319,1
47517,8320,1
47518,8321,1
47519,8322,1
47520,8323,1
47521,8324,1
47522,8325,1
47523,8326,1
47524,8327,1
47525,8328,1
47526,8329,1
47527,8330,1
47528,8331,1
47529,8332,1
47530,8333,1
47531,8334,1
47532,8335,1
47533,8336,1
47534,8337,1
47535,8338,1
47536,8339,1
47537,8340,1
47538,8341,1
47539,8342,1
47540,8343,1
47541,8344,1
47542,8345,1
47543,8346,1
47544,8347,1
47545,8348,1
47546,8349,1
47547,8350,1
47548,8351,1
47549,8352,1
47550,8353,1
47551,8354,1
47552,8355,1
47553,8356,1
47554,8357,1
47555,8358,1
47556,8359,1
47557,8360,1
47558,8361,1
47559,8362,1
47560,8363,1
47561,8364,1
47562,8365,1
47563,8366,1
47564,8367,1
47565,8368,1
47566,8369,1
47567,8370,1
47568,8371,1
47569,8372,1
47570,8373,1
47571,8374,1
47572,8375,4
47573,8376,1
47574,8377,1
47575,8378,1
47576,8379,1
47577,8380,1
47578,8381,1
47579,8382,1
47580,8383,1
47581,8384,1
47582,8385,1
47583,8386,1
47584,8387,1
47585,8388,1
47586,8389,1
47587,8390,1
47588,8391,1
47589,8392,4
47590,8393,1
47591,8394,1
47592,8395,1
47593,8396,1
47594,8397,1
47595,8398,1
47596,8399,1
47597,8400,2
47598,8400,1
47599,8401,1
47600,8402,1
47601,8403,1
47602,8404,1
47603,8405,1
47604,8406,1
47605,8407,1
47606,8408,1
47607,8409,1
47608,8410,1
47609,8411,1
47610,8412,1
47611,8413,1
47612,8414,1
47613,8415,1
47614,8416,5
47615,8417,1
47616,8418,1
47617,8419,1
47618,8420,1
47619,8421,1
47620,8422,1
47621,8423,1
47622,8424,1
47623,8425,1
47624,8426,1
47625,8427,1
47626,8428,1
47627,8429,1
47628,8430,1
47629,8431,21
47630,8432,1
47631,8433,1
47632,8434,1
47633,8435,1
47634,8436,1
47635,8437,1
47636,8438,1
47637,8439,1
47638,8440,1
47639,8441,1
47640,8442,1
47641,8443,1
47642,8444,1
47643,8445,1
47644,8446,1
47645,8447,1
47646,8448,1
47647,8449,1
47648,8450,1
47649,8451,21
47650,8452,1
47651,8453,5
47652,8454,5
47653,8455,1
47654,8456,1
47655,8457,1
47656,8458,1
47657,8459,1
47658,8460,1
47659,8461,1
47660,8462,1
47661,8463,1
47662,8464,1
47663,8465,1
47664,8466,1
47665,8467,1
47666,8468,14
47667,8469,1
47668,8470,1
47669,8471,1
47670,8472,1
47671,8473,1
47672,8474,1
47673,8475,1
47674,8476,1
47675,8477,1
47676,8478,1
47677,8479,1
47678,8480,1
47679,8481,1
47680,8482,1
47681,8483,1
47682,8484,1
47683,8485,1
47684,8486,1
47685,8487,1
47686,8488,1
47687,8489,1
47688,8490,5
47689,8491,1
47690,8492,1
47691,8493,1
47692,8494,21
47693,8495,1
47694,8496,1
47695,8497,1
47696,8498,1
47697,8499,1
47698,8500,1
47699,8501,1
47700,8502,1
47701,8503,1
47702,8504,1
47703,8505,1
47704,8506,1
47705,8507,1
47706,8508,1
47707,8509,1
47708,8510,1
47709,8511,1
47710,8512,1
47711,8513,1
47712,8514,1
47713,8515,1
47714,8516,1
47715,8517,1
47716,8518,1
47717,8518,9
47718,8519,1
47719,8520,5
47720,8521,1
47721,8522,1
47722,8523,1
47723,8524,5
47724,8525,1
47725,8526,1
47726,8527,1
47727,8528,1
47728,8529,1
47729,8530,1
47730,8531,1
47731,8532,1
47732,8533,1
47733,8534,1
47734,8535,1
47735,8536,1
47736,8537,1
47737,8538,1
47738,8539,1
47739,8540,1
47740,8541,5
47741,8542,1
47742,8543,1
47743,8544,1
47744,8545,1
47745,8546,1
47746,8547,1
47747,8548,1
47748,8549,1
47749,8550,1
47750,8551,1
47751,8552,1
47752,8553,1
47753,8554,1
47754,8555,1
47755,8556,1
47756,8557,1
47757,8558,1
47758,8559,1
47759,8560,5
47760,8561,5
47761,8562,1
47762,8563,5
47763,8564,1
47764,8565,1
47765,8565,4
47766,8566,1
47767,8567,1
47768,8568,4
47769,8569,1
47770,8570,1
47771,8571,1
47772,8572,1
47773,8573,1
47774,8574,1
47775,8575,1
47776,8576,1
47777,8577,1
47778,8578,1
47779,8579,1
47780,8580,1
47781,8581,1
47782,8582,1
47783,8583,1
47784,8584,1
47785,8585,1
47786,8586,1
47787,8587,1
47788,8588,1
47789,8589,1
47790,8590,1
47791,8591,5
47792,8591,1
47793,8592,1
47794,8593,1
47795,8594,1
47796,8595,1
47797,8596,1
47798,8597,1
47799,8598,1
47800,8599,1
